 2.223280e-010  9.857257e-001  2.223280e-010  3.555034e-001  2.223280e-010  7.609100e-002 
 2.224280e-010  9.875869e-001  2.224280e-010  3.721489e-001  2.224280e-010  7.232359e-002 
 2.225280e-010  9.889534e-001  2.225280e-010  3.886073e-001  2.225280e-010  6.873680e-002 
 2.226280e-010  9.897632e-001  2.226280e-010  4.048820e-001  2.226280e-010  6.529956e-002 
 2.227280e-010  9.899574e-001  2.227280e-010  4.209808e-001  2.227280e-010  6.199628e-002 
 2.228280e-010  9.894769e-001  2.228280e-010  4.369282e-001  2.228280e-010  5.880346e-002 
 2.229280e-010  9.882682e-001  2.229280e-010  4.527388e-001  2.229280e-010  5.571057e-002 
 2.230280e-010  9.862837e-001  2.230280e-010  4.684307e-001  2.230280e-010  5.269813e-002 
 2.231280e-010  9.834908e-001  2.231280e-010  4.840023e-001  2.231280e-010  4.975962e-002 
 2.232280e-010  9.798708e-001  2.232280e-010  4.994467e-001  2.232280e-010  4.687983e-002 
 2.233280e-010  9.754205e-001  2.233280e-010  5.147358e-001  2.233280e-010  4.405587e-002 
 2.234280e-010  9.701441e-001  2.234280e-010  5.298416e-001  2.234280e-010  4.127546e-002 
 2.235280e-010  9.640533e-001  2.235280e-010  5.447266e-001  2.235280e-010  3.853830e-002 
 2.236280e-010  9.571619e-001  2.236280e-010  5.593640e-001  2.236280e-010  3.583515e-002 
 2.237280e-010  9.494887e-001  2.237280e-010  5.737238e-001  2.237280e-010  3.316879e-002 
 2.238280e-010  9.410536e-001  2.238280e-010  5.877881e-001  2.238280e-010  3.053289e-002 
 2.239280e-010  9.318805e-001  2.239280e-010  6.015350e-001  2.239280e-010  2.793238e-002 
 2.240280e-010  9.219930e-001  2.240280e-010  6.149525e-001  2.240280e-010  2.536243e-002 
 2.241280e-010  9.114174e-001  2.241280e-010  6.280235e-001  2.241280e-010  2.282865e-002 
 2.242280e-010  9.001789e-001  2.242280e-010  6.407399e-001  2.242280e-010  2.032669e-002 
 2.243280e-010  8.883046e-001  2.243280e-010  6.530882e-001  2.243280e-010  1.786227e-002 
 2.244280e-010  8.758201e-001  2.244280e-010  6.650641e-001  2.244280e-010  1.543121e-002 
 2.245280e-010  8.627529e-001  2.245280e-010  6.766583e-001  2.245280e-010  1.303925e-002 
 2.246280e-010  8.491286e-001  2.246280e-010  6.878702e-001  2.246280e-010  1.068238e-002 
 2.247280e-010  8.349743e-001  2.247280e-010  6.986950e-001  2.247280e-010  8.366311e-003 
 2.248280e-010  8.203150e-001  2.248280e-010  7.091364e-001  2.248280e-010  6.087222e-003 
 2.249280e-010  8.051765e-001  2.249280e-010  7.191939e-001  2.249280e-010  3.850911e-003 
 2.250280e-010  7.895828e-001  2.250280e-010  7.288756e-001  2.250280e-010  1.653978e-003 
 2.251280e-010  7.735117e-001  2.251280e-010  7.381621e-001  2.251280e-010 -5.653986e-004 
 2.252280e-010  7.568863e-001  2.252280e-010  7.470188e-001  2.252280e-010 -2.946967e-003 
 2.253280e-010  7.399038e-001  2.253280e-010  7.555475e-001  2.253280e-010 -5.225762e-003 
 2.254280e-010  7.225886e-001  2.254280e-010  7.637590e-001  2.254280e-010 -7.411178e-003 
 2.255280e-010  7.049724e-001  2.255280e-010  7.716636e-001  2.255280e-010 -9.490150e-003 
 2.256280e-010  6.870967e-001  2.256280e-010  7.792779e-001  2.256280e-010 -1.146247e-002 
 2.257280e-010  6.690152e-001  2.257280e-010  7.866181e-001  2.257280e-010 -1.330317e-002 
 2.258280e-010  6.507891e-001  2.258280e-010  7.937056e-001  2.258280e-010 -1.499879e-002 
 2.259280e-010  6.324775e-001  2.259280e-010  8.005584e-001  2.259280e-010 -1.650985e-002 
 2.260280e-010  6.141208e-001  2.260280e-010  8.071947e-001  2.260280e-010 -1.780974e-002 
 2.261280e-010  5.957353e-001  2.261280e-010  8.136245e-001  2.261280e-010 -1.885025e-002 
 2.262280e-010  5.773180e-001  2.262280e-010  8.198570e-001  2.262280e-010 -1.960273e-002 
 2.263280e-010  5.588559e-001  2.263280e-010  8.258958e-001  2.263280e-010 -2.002231e-002 
 2.264280e-010  5.403314e-001  2.264280e-010  8.317463e-001  2.264280e-010 -2.008535e-002 
 2.265280e-010  5.217220e-001  2.265280e-010  8.374107e-001  2.265280e-010 -1.974929e-002 
 2.266280e-010  5.029999e-001  2.266280e-010  8.428943e-001  2.266280e-010 -1.898651e-002 
 2.267280e-010  4.841312e-001  2.267280e-010  8.482006e-001  2.267280e-010 -1.774309e-002 
 2.268280e-010  4.650904e-001  2.268280e-010  8.533393e-001  2.268280e-010 -1.597644e-002 
 2.269280e-010  4.458793e-001  2.269280e-010  8.583228e-001  2.269280e-010 -1.362344e-002 
 2.270280e-010  4.265495e-001  2.270280e-010  8.631729e-001  2.270280e-010 -1.064716e-002 
 2.271280e-010  4.071866e-001  2.271280e-010  8.679120e-001  2.271280e-010 -7.002075e-003 
 2.272280e-010  3.878908e-001  2.272280e-010  8.725650e-001  2.272280e-010 -2.669047e-003 
 2.273280e-010  3.687435e-001  2.273280e-010  8.771487e-001  2.273280e-010  2.383970e-003 
 2.274280e-010  3.498325e-001  2.274280e-010  8.816827e-001  2.274280e-010  8.168889e-003 
 2.275280e-010  3.312309e-001  2.275280e-010  8.861792e-001  2.275280e-010  1.470788e-002 
 2.276280e-010  3.130139e-001  2.276280e-010  8.906512e-001  2.276280e-010  2.199740e-002 
 2.277280e-010  2.952563e-001  2.277280e-010  8.951079e-001  2.277280e-010  3.004753e-002 
